index,subj_idx,stim,movie,rt,response,run,accuracy
4887,561444,Random,TENNIS-A.AVI,1.421,0,1,1.0
4888,845458,Mental,Scaring.AVI,0.623,1,1,1.0
4889,845458,Mental,SEDUCING-B.AVI,0.569,1,1,1.0
4890,845458,Random,STAR-A.AVI,0.349,0,1,1.0
4891,845458,Mental,SURPRISING-B.AVI,0.727,1,1,1.0
4892,845458,Random,TENNIS-A.AVI,0.434,0,1,1.0
4893,565452,Mental,COAXING-B.AVI,1.443,1,0,1.0
4894,565452,Random,BILLIARD-A.AVI,1.35,0,0,1.0
4895,565452,Random,DRIFTING-A.AVI,0.852,0,0,1.0
4896,565452,Mental,Fishing.AVI,0.637,9,0,9.0
4897,565452,Random,Random mechanical.AVI,0.735,0,0,1.0
4898,206929,Mental,COAXING-B.AVI,1.848,1,0,1.0
4899,206929,Random,BILLIARD-A.AVI,1.661,0,0,1.0
4900,206929,Random,DRIFTING-A.AVI,1.088,0,0,1.0
4901,206929,Mental,Fishing.AVI,2.273,1,0,1.0
4902,206929,Random,Random mechanical.AVI,1.355,0,0,1.0
4903,654350,Mental,Scaring.AVI,0.542,1,1,1.0
4904,654350,Mental,SEDUCING-B.AVI,0.751,1,1,1.0
4905,654350,Random,STAR-A.AVI,0.392,0,1,1.0
4906,654350,Mental,SURPRISING-B.AVI,0.71,1,1,1.0
4907,654350,Random,TENNIS-A.AVI,1.101,0,1,1.0
4908,770352,Mental,COAXING-B.AVI,1.187,1,0,1.0
4909,770352,Random,BILLIARD-A.AVI,1.518,0,0,1.0
4910,770352,Random,DRIFTING-A.AVI,0.795,0,0,1.0
4911,770352,Mental,Fishing.AVI,1.592,1,0,1.0
4912,770352,Random,Random mechanical.AVI,0.824,0,0,1.0
4913,151829,Mental,Scaring.AVI,0.875,1,1,1.0
4914,151829,Mental,SEDUCING-B.AVI,0.718,1,1,1.0
4915,151829,Random,STAR-A.AVI,0.595,9,1,9.0
4916,151829,Mental,SURPRISING-B.AVI,1.048,1,1,1.0
4917,151829,Random,TENNIS-A.AVI,0.734,9,1,9.0
4918,792867,Mental,COAXING-B.AVI,1.197,1,0,1.0
4919,792867,Random,BILLIARD-A.AVI,2.649,0,0,1.0
4920,792867,Random,DRIFTING-A.AVI,0.667,0,0,1.0
4921,792867,Mental,Fishing.AVI,0.886,1,0,1.0
4922,792867,Random,Random mechanical.AVI,0.766,1,0,0.0
4923,355239,Mental,COAXING-B.AVI,1.225,1,0,1.0
4924,355239,Random,BILLIARD-A.AVI,1.674,0,0,1.0
4925,355239,Random,DRIFTING-A.AVI,1.449,0,0,1.0
4926,355239,Mental,Fishing.AVI,1.421,1,0,1.0
4927,355239,Random,Random mechanical.AVI,1.657,0,0,1.0
4932,436239,Mental,Scaring.AVI,0.954,1,1,1.0
4933,436239,Mental,SEDUCING-B.AVI,0.885,1,1,1.0
4934,436239,Random,STAR-A.AVI,0.506,0,1,1.0
4935,436239,Mental,SURPRISING-B.AVI,0.766,1,1,1.0
4936,436239,Random,TENNIS-A.AVI,1.12,0,1,1.0
4937,164939,Mental,Scaring.AVI,1.047,1,1,1.0
4938,164939,Mental,SEDUCING-B.AVI,0.584,1,1,1.0
4939,164939,Random,STAR-A.AVI,0.616,9,1,9.0
4940,164939,Mental,SURPRISING-B.AVI,0.57,1,1,1.0
4941,164939,Random,TENNIS-A.AVI,0.827,0,1,1.0
4942,158540,Mental,COAXING-B.AVI,0.886,1,0,1.0
4943,158540,Random,BILLIARD-A.AVI,1.564,0,0,1.0
4944,158540,Random,DRIFTING-A.AVI,0.85,0,0,1.0
4945,158540,Mental,Fishing.AVI,1.301,1,0,1.0
4946,158540,Random,Random mechanical.AVI,0.406,0,0,1.0
4947,162733,Mental,Scaring.AVI,1.374,1,1,1.0
4948,162733,Mental,SEDUCING-B.AVI,1.217,1,1,1.0
4949,162733,Random,STAR-A.AVI,1.378,0,1,1.0
4950,162733,Mental,SURPRISING-B.AVI,1.348,1,1,1.0
4951,162733,Random,TENNIS-A.AVI,1.068,0,1,1.0
4952,381543,Mental,COAXING-B.AVI,1.307,1,0,1.0
4953,381543,Random,BILLIARD-A.AVI,1.65,0,0,1.0
4954,381543,Random,DRIFTING-A.AVI,1.086,0,0,1.0
4955,381543,Mental,Fishing.AVI,0.699,1,0,1.0
4956,381543,Random,Random mechanical.AVI,1.681,0,0,1.0
4957,878877,Mental,COAXING-B.AVI,0.744,1,0,1.0
4958,878877,Random,BILLIARD-A.AVI,1.774,0,0,1.0
4959,878877,Random,DRIFTING-A.AVI,0.84,0,0,1.0
4960,878877,Mental,Fishing.AVI,1.015,1,0,1.0
4961,878877,Random,Random mechanical.AVI,1.13,0,0,1.0
4969,188549,Mental,Scaring.AVI,0.741,1,1,1.0
4970,188549,Mental,SEDUCING-B.AVI,0.568,1,1,1.0
4971,188549,Random,STAR-A.AVI,0.634,0,1,1.0
4972,188549,Mental,SURPRISING-B.AVI,0.828,1,1,1.0
4973,188549,Random,TENNIS-A.AVI,0.807,0,1,1.0
4974,105014,Mental,Scaring.AVI,0.698,1,1,1.0
4975,105014,Mental,SEDUCING-B.AVI,0.97,1,1,1.0
4976,105014,Random,STAR-A.AVI,0.72,0,1,1.0
4977,105014,Mental,SURPRISING-B.AVI,0.745,1,1,1.0
4978,105014,Random,TENNIS-A.AVI,0.942,0,1,1.0
4979,616645,Mental,COAXING-B.AVI,1.948,1,0,1.0
4980,616645,Random,BILLIARD-A.AVI,1.693,0,0,1.0
4981,616645,Random,DRIFTING-A.AVI,0.637,0,0,1.0
4982,616645,Mental,Fishing.AVI,0.857,1,0,1.0
4983,616645,Random,Random mechanical.AVI,1.035,0,0,1.0
4984,123117,Mental,COAXING-B.AVI,2.18,1,0,1.0
4985,123117,Random,BILLIARD-A.AVI,0.916,0,0,1.0
4986,123117,Random,DRIFTING-A.AVI,0.575,0,0,1.0
4987,123117,Mental,Fishing.AVI,0.565,1,0,1.0
4988,123117,Random,Random mechanical.AVI,0.723,0,0,1.0
4989,849971,Mental,Scaring.AVI,0.779,1,1,1.0
4990,849971,Mental,SEDUCING-B.AVI,0.87,1,1,1.0
4991,849971,Random,STAR-A.AVI,0.64,0,1,1.0
4992,849971,Mental,SURPRISING-B.AVI,0.819,1,1,1.0
4993,849971,Random,TENNIS-A.AVI,0.574,0,1,1.0
4994,203418,Mental,COAXING-B.AVI,0.592,1,0,1.0
4995,203418,Random,BILLIARD-A.AVI,1.108,0,0,1.0
4996,203418,Random,DRIFTING-A.AVI,0.739,0,0,1.0
4997,203418,Mental,Fishing.AVI,0.584,1,0,1.0
4998,203418,Random,Random mechanical.AVI,0.809,0,0,1.0
4999,209127,Mental,COAXING-B.AVI,0.904,1,0,1.0
5000,209127,Random,BILLIARD-A.AVI,0.795,0,0,1.0
5001,209127,Random,DRIFTING-A.AVI,0.87,0,0,1.0
5002,209127,Mental,Fishing.AVI,1.215,0,0,0.0
5003,209127,Random,Random mechanical.AVI,0.86,0,0,1.0
5004,599671,Mental,COAXING-B.AVI,2.191,1,0,1.0
5005,599671,Random,BILLIARD-A.AVI,1.009,0,0,1.0
5006,599671,Random,DRIFTING-A.AVI,0.72,0,0,1.0
5007,599671,Mental,Fishing.AVI,1.167,1,0,1.0
5008,599671,Random,Random mechanical.AVI,1.19,9,0,9.0
5009,763557,Mental,Scaring.AVI,1.158,1,1,1.0
5010,763557,Mental,SEDUCING-B.AVI,0.714,1,1,1.0
5011,763557,Random,STAR-A.AVI,1.24,0,1,1.0
5012,763557,Mental,SURPRISING-B.AVI,1.181,1,1,1.0
5013,763557,Random,TENNIS-A.AVI,0.985,0,1,1.0
5014,955465,Mental,COAXING-B.AVI,0.963,1,0,1.0
5015,955465,Random,BILLIARD-A.AVI,1.024,0,0,1.0
5016,955465,Random,DRIFTING-A.AVI,1.066,0,0,1.0
5017,955465,Mental,Fishing.AVI,1.266,9,0,9.0
5018,955465,Random,Random mechanical.AVI,1.015,0,0,1.0
5019,137229,Mental,COAXING-B.AVI,0.993,1,0,1.0
5020,137229,Random,BILLIARD-A.AVI,1.031,0,0,1.0
5021,137229,Random,DRIFTING-A.AVI,1.273,0,0,1.0
5022,137229,Mental,Fishing.AVI,1.118,1,0,1.0
5023,137229,Random,Random mechanical.AVI,0.939,0,0,1.0
5032,298051,Mental,Scaring.AVI,0.709,1,1,1.0
5033,298051,Mental,SEDUCING-B.AVI,0.734,1,1,1.0
5034,298051,Random,STAR-A.AVI,0.652,0,1,1.0
5035,298051,Mental,SURPRISING-B.AVI,0.547,1,1,1.0
5036,298051,Random,TENNIS-A.AVI,0.605,0,1,1.0
5037,581450,Mental,COAXING-B.AVI,1.22,1,0,1.0
5038,581450,Random,BILLIARD-A.AVI,0.53,0,0,1.0
5039,581450,Random,DRIFTING-A.AVI,0.506,0,0,1.0
5040,581450,Mental,Fishing.AVI,0.808,1,0,1.0
5041,581450,Random,Random mechanical.AVI,0.642,0,0,1.0
5042,889579,Mental,COAXING-B.AVI,0.44,1,0,1.0
5043,889579,Random,BILLIARD-A.AVI,0.605,0,0,1.0
5044,889579,Random,DRIFTING-A.AVI,0.674,0,0,1.0
5045,889579,Mental,Fishing.AVI,0.804,1,0,1.0
5046,889579,Random,Random mechanical.AVI,1.079,0,0,1.0
5047,136631,Mental,COAXING-B.AVI,1.334,1,0,1.0
5048,136631,Random,BILLIARD-A.AVI,0.671,0,0,1.0
5049,136631,Random,DRIFTING-A.AVI,0.919,0,0,1.0
5050,136631,Mental,Fishing.AVI,1.609,9,0,9.0
5051,136631,Random,Random mechanical.AVI,0.995,0,0,1.0
5052,180533,Mental,COAXING-B.AVI,1.088,1,0,1.0
5053,180533,Random,BILLIARD-A.AVI,1.337,0,0,1.0
5054,180533,Random,DRIFTING-A.AVI,1.209,0,0,1.0
5055,180533,Mental,Fishing.AVI,0.724,1,0,1.0
5056,180533,Random,Random mechanical.AVI,1.059,9,0,9.0
5057,141422,Mental,Scaring.AVI,0.697,1,1,1.0
5058,141422,Mental,SEDUCING-B.AVI,0.912,1,1,1.0
5059,141422,Random,STAR-A.AVI,0.715,0,1,1.0
5060,141422,Mental,SURPRISING-B.AVI,0.657,1,1,1.0
5061,141422,Random,TENNIS-A.AVI,1.503,0,1,1.0
5062,286650,Mental,Scaring.AVI,0.385,1,1,1.0
5063,286650,Mental,SEDUCING-B.AVI,0.494,1,1,1.0
5064,286650,Random,STAR-A.AVI,0.615,0,1,1.0
5065,286650,Mental,SURPRISING-B.AVI,0.547,1,1,1.0
5066,286650,Random,TENNIS-A.AVI,0.48,0,1,1.0
5067,159744,Mental,COAXING-B.AVI,1.086,1,0,1.0
5068,159744,Random,BILLIARD-A.AVI,0.478,0,0,1.0
5069,159744,Random,DRIFTING-A.AVI,0.62,0,0,1.0
5070,159744,Mental,Fishing.AVI,0.781,1,0,1.0
5071,159744,Random,Random mechanical.AVI,1.02,0,0,1.0
5072,724446,Mental,Scaring.AVI,0.766,1,1,1.0
5073,724446,Mental,SEDUCING-B.AVI,1.214,1,1,1.0
5074,724446,Random,STAR-A.AVI,0.439,0,1,1.0
5075,724446,Mental,SURPRISING-B.AVI,0.744,1,1,1.0
5076,724446,Random,TENNIS-A.AVI,0.96,0,1,1.0
5077,170631,Mental,Scaring.AVI,1.863,1,1,1.0
5078,170631,Mental,SEDUCING-B.AVI,0.888,1,1,1.0
5079,170631,Random,STAR-A.AVI,1.313,0,1,1.0
5080,170631,Mental,SURPRISING-B.AVI,1.111,1,1,1.0
5081,170631,Random,TENNIS-A.AVI,1.108,0,1,1.0
5086,933253,Mental,Scaring.AVI,0.774,1,1,1.0
5087,933253,Mental,SEDUCING-B.AVI,0.562,1,1,1.0
5088,933253,Random,STAR-A.AVI,0.608,0,1,1.0
5089,933253,Mental,SURPRISING-B.AVI,0.844,1,1,1.0
5090,933253,Random,TENNIS-A.AVI,0.921,0,1,1.0
5091,107422,Mental,COAXING-B.AVI,0.921,1,0,1.0
5092,107422,Random,BILLIARD-A.AVI,1.336,0,0,1.0
5093,107422,Random,DRIFTING-A.AVI,1.077,0,0,1.0
5094,107422,Mental,Fishing.AVI,0.864,1,0,1.0
5095,107422,Random,Random mechanical.AVI,2.938,9,0,9.0
5096,729254,Mental,COAXING-B.AVI,1.287,1,0,1.0
5097,729254,Random,BILLIARD-A.AVI,1.338,0,0,1.0
5098,729254,Random,DRIFTING-A.AVI,1.249,0,0,1.0
5099,729254,Mental,Fishing.AVI,2.069,1,0,1.0
5100,729254,Random,Random mechanical.AVI,2.083,0,0,1.0
5101,148941,Mental,COAXING-B.AVI,0.959,1,0,1.0
5102,148941,Random,BILLIARD-A.AVI,1.731,0,0,1.0
5103,148941,Random,DRIFTING-A.AVI,1.161,0,0,1.0
5104,148941,Mental,Fishing.AVI,1.563,1,0,1.0
5105,148941,Random,Random mechanical.AVI,0.702,0,0,1.0
5106,148133,Mental,COAXING-B.AVI,1.488,1,0,1.0
5107,148133,Random,BILLIARD-A.AVI,2.118,0,0,1.0
5108,148133,Random,DRIFTING-A.AVI,0.862,0,0,1.0
5109,148133,Mental,Fishing.AVI,1.236,1,0,1.0
5110,148133,Random,Random mechanical.AVI,0.736,0,0,1.0
5111,154330,Mental,COAXING-B.AVI,0.93,1,0,1.0
5112,154330,Random,BILLIARD-A.AVI,0.836,0,0,1.0
5113,154330,Random,DRIFTING-A.AVI,0.444,0,0,1.0
5114,154330,Mental,Fishing.AVI,0.602,1,0,1.0
5115,154330,Random,Random mechanical.AVI,0.738,0,0,1.0
5116,100206,Mental,COAXING-B.AVI,2.264,1,0,1.0
5117,100206,Random,BILLIARD-A.AVI,1.93,1,0,0.0
5118,100206,Random,DRIFTING-A.AVI,2.065,1,0,0.0
5119,100206,Mental,Fishing.AVI,0.708,1,0,1.0
5120,100206,Random,Random mechanical.AVI,0.683,0,0,1.0
5121,162935,Mental,COAXING-B.AVI,1.228,1,0,1.0
5122,162935,Random,BILLIARD-A.AVI,1.757,0,0,1.0
5123,162935,Random,DRIFTING-A.AVI,0.818,0,0,1.0
5124,162935,Mental,Fishing.AVI,0.982,1,0,1.0
5125,162935,Random,Random mechanical.AVI,0.945,9,0,9.0
5126,877168,Mental,Scaring.AVI,0.592,1,1,1.0
5127,877168,Mental,SEDUCING-B.AVI,0.505,1,1,1.0
5128,877168,Random,STAR-A.AVI,0.511,0,1,1.0
5129,877168,Mental,SURPRISING-B.AVI,0.609,1,1,1.0
5130,877168,Random,TENNIS-A.AVI,0.772,0,1,1.0
5131,969476,Mental,Scaring.AVI,0.776,1,1,1.0
5132,969476,Mental,SEDUCING-B.AVI,0.892,1,1,1.0
5133,969476,Random,STAR-A.AVI,1.181,0,1,1.0
5134,969476,Mental,SURPRISING-B.AVI,0.933,1,1,1.0
5135,969476,Random,TENNIS-A.AVI,0.977,0,1,1.0
5140,101410,Mental,COAXING-B.AVI,1.368,1,0,1.0
5141,101410,Random,BILLIARD-A.AVI,1.685,0,0,1.0
5142,101410,Random,DRIFTING-A.AVI,0.865,0,0,1.0
5143,101410,Mental,Fishing.AVI,0.826,1,0,1.0
5144,101410,Random,Random mechanical.AVI,1.769,0,0,1.0
5145,153833,Mental,Scaring.AVI,0.625,1,1,1.0
5146,153833,Mental,SEDUCING-B.AVI,0.303,1,1,1.0
5147,153833,Random,STAR-A.AVI,1.248,9,1,9.0
5148,153833,Mental,SURPRISING-B.AVI,0.601,1,1,1.0
5149,153833,Random,TENNIS-A.AVI,1.73,9,1,9.0
5150,153227,Mental,COAXING-B.AVI,1.579,1,0,1.0
5151,153227,Random,BILLIARD-A.AVI,0.687,0,0,1.0
5152,153227,Random,DRIFTING-A.AVI,1.468,0,0,1.0
5153,153227,Mental,Fishing.AVI,0.81,1,0,1.0
5154,153227,Random,Random mechanical.AVI,0.927,1,0,0.0
5159,541943,Mental,COAXING-B.AVI,1.025,1,0,1.0
5160,541943,Random,BILLIARD-A.AVI,1.242,0,0,1.0
5161,541943,Random,DRIFTING-A.AVI,0.856,0,0,1.0
5162,541943,Mental,Fishing.AVI,1.24,1,0,1.0
5163,541943,Random,Random mechanical.AVI,1.071,0,0,1.0
5164,857263,Mental,Scaring.AVI,0.925,1,1,1.0
5165,857263,Mental,SEDUCING-B.AVI,0.303,1,1,1.0
5166,857263,Random,STAR-A.AVI,0.83,0,1,1.0
5167,857263,Mental,SURPRISING-B.AVI,0.451,1,1,1.0
5168,857263,Random,TENNIS-A.AVI,1.792,0,1,1.0
5169,996782,Mental,Scaring.AVI,0.755,1,1,1.0
5170,996782,Mental,SEDUCING-B.AVI,0.908,1,1,1.0
5171,996782,Random,STAR-A.AVI,0.432,0,1,1.0
5172,996782,Mental,SURPRISING-B.AVI,0.954,1,1,1.0
5173,996782,Random,TENNIS-A.AVI,0.677,0,1,1.0
5174,209329,Mental,COAXING-B.AVI,1.2,1,0,1.0
5175,209329,Random,BILLIARD-A.AVI,0.986,0,0,1.0
5176,209329,Random,DRIFTING-A.AVI,0.54,0,0,1.0
5177,209329,Mental,Fishing.AVI,0.996,1,0,1.0
5178,209329,Random,Random mechanical.AVI,0.689,0,0,1.0
5179,756055,Mental,Scaring.AVI,0.646,1,1,1.0
5180,756055,Mental,SEDUCING-B.AVI,1.474,1,1,1.0
5181,756055,Random,STAR-A.AVI,0.986,0,1,1.0
5182,756055,Mental,SURPRISING-B.AVI,0.748,1,1,1.0
5183,756055,Random,TENNIS-A.AVI,1.509,0,1,1.0
5184,137027,Mental,COAXING-B.AVI,1.507,1,0,1.0
5185,137027,Random,BILLIARD-A.AVI,1.783,0,0,1.0
5186,137027,Random,DRIFTING-A.AVI,1.293,0,0,1.0
5187,137027,Mental,Fishing.AVI,1.15,1,0,1.0
5188,137027,Random,Random mechanical.AVI,2.176,0,0,1.0
5189,885975,Mental,COAXING-B.AVI,1.232,1,0,1.0
5190,885975,Random,BILLIARD-A.AVI,1.837,0,0,1.0
5191,885975,Random,DRIFTING-A.AVI,1.084,0,0,1.0
5192,885975,Mental,Fishing.AVI,0.966,1,0,1.0
5193,885975,Random,Random mechanical.AVI,1.077,0,0,1.0
5194,135730,Mental,Scaring.AVI,0.746,1,1,1.0
5195,135730,Mental,SEDUCING-B.AVI,0.933,1,1,1.0
5196,135730,Random,STAR-A.AVI,1.534,0,1,1.0
5197,135730,Mental,SURPRISING-B.AVI,0.724,1,1,1.0
5198,135730,Random,TENNIS-A.AVI,1.375,0,1,1.0
5207,176744,Mental,COAXING-B.AVI,1.032,1,0,1.0
5208,176744,Random,BILLIARD-A.AVI,0.894,0,0,1.0
5209,176744,Random,DRIFTING-A.AVI,0.851,0,0,1.0
5210,176744,Mental,Fishing.AVI,0.887,1,0,1.0
5211,176744,Random,Random mechanical.AVI,0.931,0,0,1.0
5212,615744,Mental,Scaring.AVI,1.255,1,1,1.0
5213,615744,Mental,SEDUCING-B.AVI,0.552,1,1,1.0
5214,615744,Random,STAR-A.AVI,0.377,0,1,1.0
5215,615744,Mental,SURPRISING-B.AVI,0.577,1,1,1.0
5216,615744,Random,TENNIS-A.AVI,0.609,0,1,1.0
5217,751550,Mental,Scaring.AVI,1.212,1,1,1.0
5218,751550,Mental,SEDUCING-B.AVI,0.829,1,1,1.0
5219,751550,Random,STAR-A.AVI,0.621,0,1,1.0
5220,751550,Mental,SURPRISING-B.AVI,0.891,1,1,1.0
5221,751550,Random,TENNIS-A.AVI,2.175,0,1,1.0
5222,172534,Mental,COAXING-B.AVI,2.162,1,0,1.0
5223,172534,Random,BILLIARD-A.AVI,1.623,0,0,1.0
5224,172534,Random,DRIFTING-A.AVI,1.003,0,0,1.0
5225,172534,Mental,Fishing.AVI,2.902,9,0,9.0
5226,172534,Random,Random mechanical.AVI,0.855,0,0,1.0
5227,979984,Mental,COAXING-B.AVI,1.483,1,0,1.0
5228,979984,Random,BILLIARD-A.AVI,1.197,0,0,1.0
5229,979984,Random,DRIFTING-A.AVI,1.575,0,0,1.0
5230,979984,Mental,Fishing.AVI,0.703,1,0,1.0
5231,979984,Random,Random mechanical.AVI,1.353,9,0,9.0
5237,555348,Mental,Scaring.AVI,2.064,1,1,1.0
5238,555348,Mental,SEDUCING-B.AVI,1.632,1,1,1.0
5239,555348,Random,STAR-A.AVI,1.433,0,1,1.0
5240,555348,Mental,SURPRISING-B.AVI,2.12,1,1,1.0
5241,555348,Random,TENNIS-A.AVI,0.65,0,1,1.0
5246,557857,Mental,Scaring.AVI,0.646,1,1,1.0
5247,557857,Mental,SEDUCING-B.AVI,0.418,1,1,1.0
5248,557857,Random,STAR-A.AVI,1.075,0,1,1.0
5249,557857,Mental,SURPRISING-B.AVI,0.615,1,1,1.0
5250,557857,Random,TENNIS-A.AVI,0.532,0,1,1.0
5251,274542,Mental,COAXING-B.AVI,0.659,1,0,1.0
5252,274542,Random,BILLIARD-A.AVI,0.684,0,0,1.0
5253,274542,Random,DRIFTING-A.AVI,1.96,0,0,1.0
5254,274542,Mental,Fishing.AVI,2.768,0,0,0.0
5255,274542,Random,Random mechanical.AVI,0.619,1,0,0.0
5256,962058,Mental,COAXING-B.AVI,1.266,1,0,1.0
5257,962058,Random,BILLIARD-A.AVI,1.964,0,0,1.0
5258,962058,Random,DRIFTING-A.AVI,0.874,0,0,1.0
5259,962058,Mental,Fishing.AVI,2.022,1,0,1.0
5260,962058,Random,Random mechanical.AVI,1.296,0,0,1.0
5261,767464,Mental,COAXING-B.AVI,1.339,1,0,1.0
5262,767464,Random,BILLIARD-A.AVI,1.105,0,0,1.0
5263,767464,Random,DRIFTING-A.AVI,0.809,0,0,1.0
5264,767464,Mental,Fishing.AVI,0.807,1,0,1.0
5265,767464,Random,Random mechanical.AVI,0.896,9,0,9.0
5266,165032,Mental,Scaring.AVI,0.307,1,1,1.0
5267,165032,Mental,SEDUCING-B.AVI,0.324,1,1,1.0
5268,165032,Random,STAR-A.AVI,0.37,0,1,1.0
5269,165032,Mental,SURPRISING-B.AVI,0.475,1,1,1.0
5270,165032,Random,TENNIS-A.AVI,0.3,0,1,1.0
5271,972566,Mental,Scaring.AVI,0.505,1,1,1.0
5272,972566,Mental,SEDUCING-B.AVI,0.584,1,1,1.0
5273,972566,Random,STAR-A.AVI,0.556,0,1,1.0
5274,972566,Mental,SURPRISING-B.AVI,0.943,1,1,1.0
5275,972566,Random,TENNIS-A.AVI,1.016,0,1,1.0
5276,597869,Mental,COAXING-B.AVI,1.479,1,0,1.0
5277,597869,Random,BILLIARD-A.AVI,0.984,0,0,1.0
5278,597869,Random,DRIFTING-A.AVI,1.466,0,0,1.0
5279,597869,Mental,Fishing.AVI,2.217,1,0,1.0
5280,597869,Random,Random mechanical.AVI,0.862,0,0,1.0
5281,120515,Mental,COAXING-B.AVI,0.696,1,0,1.0
5282,120515,Random,BILLIARD-A.AVI,1.045,0,0,1.0
5283,120515,Random,DRIFTING-A.AVI,1.656,0,0,1.0
5284,120515,Mental,Fishing.AVI,0.72,1,0,1.0
5285,120515,Random,Random mechanical.AVI,0.955,0,0,1.0
5295,200513,Mental,Scaring.AVI,0.54,1,1,1.0
5296,200513,Mental,SEDUCING-B.AVI,0.331,1,1,1.0
5297,200513,Random,STAR-A.AVI,0.492,0,1,1.0
5298,200513,Mental,SURPRISING-B.AVI,0.64,1,1,1.0
5299,200513,Random,TENNIS-A.AVI,0.39,0,1,1.0
5300,796534,Mental,Scaring.AVI,0.6,1,1,1.0
5301,796534,Mental,SEDUCING-B.AVI,0.44,1,1,1.0
5302,796534,Random,STAR-A.AVI,0.909,0,1,1.0
5303,796534,Mental,SURPRISING-B.AVI,0.952,1,1,1.0
5304,796534,Random,TENNIS-A.AVI,0.407,0,1,1.0
5305,481042,Mental,Scaring.AVI,0.611,1,1,1.0
5306,481042,Mental,SEDUCING-B.AVI,0.557,1,1,1.0
5307,481042,Random,STAR-A.AVI,0.454,0,1,1.0
5308,481042,Mental,SURPRISING-B.AVI,0.687,1,1,1.0
5309,481042,Random,TENNIS-A.AVI,0.803,0,1,1.0
5310,191033,Mental,COAXING-B.AVI,1.718,1,0,1.0
5311,191033,Random,BILLIARD-A.AVI,0.878,0,0,1.0
5312,191033,Random,DRIFTING-A.AVI,0.741,0,0,1.0
5313,191033,Mental,Fishing.AVI,1.058,1,0,1.0
5314,191033,Random,Random mechanical.AVI,0.804,0,0,1.0
5315,143224,Mental,Scaring.AVI,0.752,1,1,1.0
5316,143224,Mental,SEDUCING-B.AVI,1.111,1,1,1.0
5317,143224,Random,STAR-A.AVI,0.783,0,1,1.0
5318,143224,Mental,SURPRISING-B.AVI,0.861,1,1,1.0
5319,143224,Random,TENNIS-A.AVI,1.717,9,1,9.0
5320,143830,Mental,COAXING-B.AVI,0.658,1,0,1.0
5321,143830,Random,BILLIARD-A.AVI,1.108,0,0,1.0
5322,143830,Random,DRIFTING-A.AVI,0.365,0,0,1.0
5323,143830,Mental,Fishing.AVI,0.449,9,0,9.0
5324,143830,Random,Random mechanical.AVI,0.688,0,0,1.0
5325,115217,Mental,COAXING-B.AVI,0.845,1,0,1.0
5326,115217,Random,BILLIARD-A.AVI,1.463,0,0,1.0
5327,115217,Random,DRIFTING-A.AVI,0.535,0,0,1.0
5328,115217,Mental,Fishing.AVI,0.971,1,0,1.0
5329,115217,Random,Random mechanical.AVI,0.768,1,0,0.0
5330,395251,Mental,Scaring.AVI,0.86,1,1,1.0
5331,395251,Mental,SEDUCING-B.AVI,0.449,1,1,1.0
5332,395251,Random,STAR-A.AVI,0.606,0,1,1.0
5333,395251,Mental,SURPRISING-B.AVI,0.938,1,1,1.0
5334,395251,Random,TENNIS-A.AVI,0.678,0,1,1.0
5335,165840,Mental,Scaring.AVI,0.648,1,1,1.0
5336,165840,Mental,SEDUCING-B.AVI,0.629,1,1,1.0
5337,165840,Random,STAR-A.AVI,1.073,0,1,1.0
5338,165840,Mental,SURPRISING-B.AVI,0.568,1,1,1.0
5339,165840,Random,TENNIS-A.AVI,1.103,9,1,9.0
5350,102715,Mental,Scaring.AVI,1.493,1,1,1.0
5351,102715,Mental,SEDUCING-B.AVI,0.709,1,1,1.0
5352,102715,Random,STAR-A.AVI,0.618,0,1,1.0
5353,102715,Mental,SURPRISING-B.AVI,1.179,1,1,1.0
5354,102715,Random,TENNIS-A.AVI,0.971,0,1,1.0
5358,393550,Mental,Scaring.AVI,0.811,1,1,1.0
5359,393550,Mental,SEDUCING-B.AVI,0.623,1,1,1.0
5360,393550,Random,STAR-A.AVI,0.418,0,1,1.0
5361,393550,Mental,SURPRISING-B.AVI,0.994,1,1,1.0
5362,393550,Random,TENNIS-A.AVI,0.943,0,1,1.0
5363,204319,Mental,COAXING-B.AVI,0.991,1,0,1.0
5364,204319,Random,BILLIARD-A.AVI,1.131,0,0,1.0
5365,204319,Random,DRIFTING-A.AVI,0.719,0,0,1.0
5366,204319,Mental,Fishing.AVI,0.818,1,0,1.0
5367,204319,Random,Random mechanical.AVI,0.979,0,0,1.0
5368,156536,Mental,COAXING-B.AVI,0.414,1,0,1.0
5369,156536,Random,BILLIARD-A.AVI,0.486,0,0,1.0
5370,156536,Random,DRIFTING-A.AVI,0.691,0,0,1.0
5371,156536,Mental,Fishing.AVI,0.533,1,0,1.0
5372,156536,Random,Random mechanical.AVI,0.582,0,0,1.0
5373,686969,Mental,COAXING-B.AVI,1.194,1,0,1.0
5374,686969,Random,BILLIARD-A.AVI,1.009,0,0,1.0
5375,686969,Random,DRIFTING-A.AVI,0.583,0,0,1.0
5376,686969,Mental,Fishing.AVI,0.861,1,0,1.0
5377,686969,Random,Random mechanical.AVI,0.656,0,0,1.0
5378,197348,Mental,Scaring.AVI,0.853,1,1,1.0
5379,197348,Mental,SEDUCING-B.AVI,1.021,1,1,1.0
5380,197348,Random,STAR-A.AVI,1.796,0,1,1.0
