subj_idx,stim,movie,rt,response,run,accuracy,logRT
789373,Mental,SURPRISING-B.AVI,0.964,1,1,1.0,-0.03666398437159147
789373,Random,TENNIS-A.AVI,0.959,0,1,1.0,-0.04186420409869887
561242,Mental,Scaring.AVI,0.59,1,1,1.0,-0.527632742082372
561242,Mental,SEDUCING-B.AVI,0.76,1,1,1.0,-0.2744368457017603
561242,Mental,SURPRISING-B.AVI,0.776,1,1,1.0,-0.25360275879891825
155231,Mental,Scaring.AVI,0.766,1,1,1.0,-0.26657310924154576
155231,Mental,SEDUCING-B.AVI,0.74,1,1,1.0,-0.3011050927839216
155231,Random,STAR-A.AVI,0.909,0,1,1.0,-0.09541018480465818
155231,Mental,SURPRISING-B.AVI,0.75,1,1,1.0,-0.2876820724517809
155231,Random,TENNIS-A.AVI,0.796,0,1,1.0,-0.22815609313775398
103818,Mental,Scaring.AVI,0.901,1,1,1.0,-0.10425002137379911
103818,Mental,SEDUCING-B.AVI,0.832,1,1,1.0,-0.1839228381609285
103818,Random,STAR-A.AVI,0.99,0,1,1.0,-0.01005033585350145
103818,Mental,SURPRISING-B.AVI,1.009,1,1,1.0,0.008959741371471801
788876,Mental,Scaring.AVI,1.501,1,1,1.0,0.40613155265132483
788876,Mental,SEDUCING-B.AVI,0.726,1,1,1.0,-0.320205264157341
788876,Random,STAR-A.AVI,0.555,0,1,1.0,-0.5887871652357024
788876,Mental,SURPRISING-B.AVI,0.713,1,1,1.0,-0.33827385856784115
194847,Mental,Scaring.AVI,0.72,1,1,1.0,-0.3285040669720361
194847,Mental,SEDUCING-B.AVI,0.46,1,1,1.0,-0.7765287894989963
194847,Random,STAR-A.AVI,0.362,0,1,1.0,-1.016111067156366
194847,Mental,SURPRISING-B.AVI,0.61,1,1,1.0,-0.4942963218147801
194847,Random,TENNIS-A.AVI,0.486,0,1,1.0,-0.7215466550816433
421226,Mental,Scaring.AVI,0.838,1,1,1.0,-0.17673717850005405
421226,Mental,SEDUCING-B.AVI,0.84,1,1,1.0,-0.1743533871447778
421226,Random,STAR-A.AVI,1.139,0,1,1.0,0.1301506844650451
421226,Mental,SURPRISING-B.AVI,0.881,1,1,1.0,-0.12669765304595754
421226,Random,TENNIS-A.AVI,1.96,0,1,1.0,0.6729444732424258
104820,Mental,Scaring.AVI,1.272,1,1,1.0,0.24059046491793043
104820,Mental,SEDUCING-B.AVI,0.586,1,1,1.0,-0.5344354894051245
104820,Random,STAR-A.AVI,0.953,0,1,1.0,-0.048140375327934984
104820,Mental,SURPRISING-B.AVI,0.866,1,1,1.0,-0.1438703704197019
104820,Random,TENNIS-A.AVI,1.469,0,1,1.0,0.3845818971917403
523032,Mental,COAXING-B.AVI,1.262,1,0,1.0,0.23269776411902143
523032,Random,BILLIARD-A.AVI,0.714,0,0,1.0,-0.33687231664255274
523032,Random,DRIFTING-A.AVI,1.038,0,0,1.0,0.03729578474369693
523032,Mental,Fishing.AVI,1.582,1,0,1.0,0.4586898693454622
523032,Random,Random mechanical.AVI,0.754,0,0,1.0,-0.282362910974181
469961,Mental,Scaring.AVI,0.729,1,1,1.0,-0.31608154697347896
469961,Mental,SEDUCING-B.AVI,0.908,1,1,1.0,-0.09651090038084373
469961,Random,STAR-A.AVI,0.806,0,1,1.0,-0.2156715364755087
469961,Mental,SURPRISING-B.AVI,0.883,1,1,1.0,-0.12443007837817703
148636,Mental,Scaring.AVI,0.941,1,1,1.0,-0.060812139396757475
148636,Mental,SEDUCING-B.AVI,0.926,1,1,1.0,-0.07688104433595762
148636,Random,STAR-A.AVI,1.152,0,1,1.0,0.14149956227369942
148636,Mental,SURPRISING-B.AVI,1.616,1,1,1.0,0.4799539600989037
210112,Mental,COAXING-B.AVI,1.898,1,0,1.0,0.640800700187736
210112,Random,BILLIARD-A.AVI,1.316,0,0,1.0,0.2745968329031255
210112,Random,DRIFTING-A.AVI,0.694,0,0,1.0,-0.36528331847533263
210112,Mental,Fishing.AVI,0.926,1,0,1.0,-0.07688104433595762
210112,Random,Random mechanical.AVI,1.586,0,0,1.0,0.4612151232126563
512835,Mental,Scaring.AVI,0.723,1,1,1.0,-0.3243460568233724
512835,Mental,SEDUCING-B.AVI,0.541,1,1,1.0,-0.6143360001356555
512835,Random,STAR-A.AVI,1.011,0,1,1.0,0.010939940038334263
512835,Mental,SURPRISING-B.AVI,0.95,1,1,1.0,-0.05129329438755058
512835,Random,TENNIS-A.AVI,1.081,0,1,1.0,0.0778865386570712
825048,Mental,COAXING-B.AVI,0.859,1,0,1.0,-0.1519863569978817
825048,Random,BILLIARD-A.AVI,1.575,0,0,1.0,0.4542552722775964
825048,Random,DRIFTING-A.AVI,1.119,0,0,1.0,0.11243542932978817
825048,Mental,Fishing.AVI,0.799,1,0,1.0,-0.22439433321586233
901139,Mental,Scaring.AVI,0.686,1,1,1.0,-0.3768776512562517
901139,Mental,SEDUCING-B.AVI,0.634,1,1,1.0,-0.4557063245449111
901139,Random,STAR-A.AVI,0.669,0,1,1.0,-0.4019712188539085
901139,Mental,SURPRISING-B.AVI,0.559,1,1,1.0,-0.5816058058270378
901139,Random,TENNIS-A.AVI,0.834,0,1,1.0,-0.18152187662339034
231928,Mental,Scaring.AVI,0.85,1,1,1.0,-0.16251892949777494
231928,Mental,SEDUCING-B.AVI,0.89,1,1,1.0,-0.11653381625595151
231928,Random,STAR-A.AVI,0.809,0,1,1.0,-0.2119563619236453
231928,Mental,SURPRISING-B.AVI,0.739,1,1,1.0,-0.3024573580339353
231928,Random,TENNIS-A.AVI,0.752,0,1,1.0,-0.28501895503229724
130114,Mental,Scaring.AVI,1.037,1,1,1.0,0.036331929247390204
130114,Mental,SEDUCING-B.AVI,0.834,1,1,1.0,-0.18152187662339034
130114,Random,STAR-A.AVI,0.881,0,1,1.0,-0.12669765304595754
130114,Mental,SURPRISING-B.AVI,0.743,1,1,1.0,-0.2970592342643779
130114,Random,TENNIS-A.AVI,0.531,0,1,1.0,-0.6329932577401982
366042,Mental,Scaring.AVI,0.862,1,1,1.0,-0.14850000831844395
366042,Mental,SEDUCING-B.AVI,0.545,1,1,1.0,-0.6069694843188929
366042,Random,STAR-A.AVI,0.561,0,1,1.0,-0.5780343734594406
366042,Mental,SURPRISING-B.AVI,0.906,1,1,1.0,-0.0987159729391577
366042,Random,TENNIS-A.AVI,0.563,0,1,1.0,-0.5744756508424468
185341,Mental,COAXING-B.AVI,0.9,0,0,0.0,-0.10536051565782628
185341,Random,BILLIARD-A.AVI,1.738,0,0,1.0,0.5527350268432003
185341,Random,DRIFTING-A.AVI,1.472,0,0,1.0,0.38662202030668447
185341,Mental,Fishing.AVI,1.371,1,0,1.0,0.31554040058017735
185341,Random,Random mechanical.AVI,1.531,0,0,1.0,0.42592111667554666
486759,Mental,Scaring.AVI,0.698,1,1,1.0,-0.35953617621976464
486759,Mental,SEDUCING-B.AVI,0.842,1,1,1.0,-0.17197526473981037
486759,Random,STAR-A.AVI,0.58,0,1,1.0,-0.5447271754416722
486759,Mental,SURPRISING-B.AVI,0.687,1,1,1.0,-0.37542098675978763
486759,Random,TENNIS-A.AVI,0.528,0,1,1.0,-0.6386589952758756
816653,Mental,COAXING-B.AVI,2.551,1,0,1.0,0.9364854391596744
816653,Random,BILLIARD-A.AVI,0.991,0,0,1.0,-0.00904074465214907
816653,Random,DRIFTING-A.AVI,0.994,0,0,1.0,-0.006018072325563021
816653,Mental,Fishing.AVI,1.129,1,0,1.0,0.12133228516752496
816653,Random,Random mechanical.AVI,1.13,0,0,1.0,0.12221763272424911
987074,Mental,Scaring.AVI,1.034,1,1,1.0,0.03343477608623742
987074,Mental,SEDUCING-B.AVI,1.081,1,1,1.0,0.0778865386570712
987074,Random,STAR-A.AVI,0.814,0,1,1.0,-0.20579491297959682
987074,Mental,SURPRISING-B.AVI,0.876,1,1,1.0,-0.13238918804574562
114116,Mental,Scaring.AVI,0.852,1,1,1.0,-0.16016875215282134
114116,Mental,SEDUCING-B.AVI,0.49,1,1,1.0,-0.7133498878774648
114116,Random,STAR-A.AVI,0.502,0,1,1.0,-0.6891551592904078
114116,Mental,SURPRISING-B.AVI,0.6,1,1,1.0,-0.5108256237659907
114116,Random,TENNIS-A.AVI,0.559,0,1,1.0,-0.5816058058270378
580347,Mental,Scaring.AVI,0.737,1,1,1.0,-0.3051673867928005
580347,Mental,SEDUCING-B.AVI,0.908,1,1,1.0,-0.09651090038084373
580347,Random,STAR-A.AVI,0.683,0,1,1.0,-0.3812604194113469
580347,Mental,SURPRISING-B.AVI,0.72,1,1,1.0,-0.3285040669720361
580347,Random,TENNIS-A.AVI,1.261,0,1,1.0,0.23190505698278244
192237,Mental,COAXING-B.AVI,0.75,1,0,1.0,-0.2876820724517809
192237,Random,BILLIARD-A.AVI,1.052,0,0,1.0,0.050693114315518165
192237,Mental,Fishing.AVI,1.168,1,0,1.0,0.15529288440603525
192237,Random,Random mechanical.AVI,0.853,0,0,1.0,-0.15899573149045795
209228,Mental,Scaring.AVI,0.663,1,1,1.0,-0.4109802887962745
209228,Mental,SEDUCING-B.AVI,0.676,1,1,1.0,-0.3915622029391729
209228,Random,STAR-A.AVI,1.013,0,1,1.0,0.01291622526654623
209228,Mental,SURPRISING-B.AVI,0.807,1,1,1.0,-0.2144316107121882
209228,Random,TENNIS-A.AVI,1.887,0,1,1.0,0.6349882663864131
124220,Mental,Scaring.AVI,0.729,1,1,1.0,-0.31608154697347896
124220,Mental,SEDUCING-B.AVI,0.784,1,1,1.0,-0.24334625863172918
124220,Random,STAR-A.AVI,0.682,0,1,1.0,-0.38272562113867487
124220,Mental,SURPRISING-B.AVI,0.797,1,1,1.0,-0.22690060019192196
124220,Random,TENNIS-A.AVI,0.828,0,1,1.0,-0.18874212459687742
385046,Mental,COAXING-B.AVI,1.56,1,0,1.0,0.44468582126144574
385046,Random,BILLIARD-A.AVI,0.75,0,0,1.0,-0.2876820724517809
385046,Random,DRIFTING-A.AVI,0.649,0,0,1.0,-0.43232256227804705
385046,Mental,Fishing.AVI,0.765,1,0,1.0,-0.2678794451556012
385046,Random,Random mechanical.AVI,2.018,0,0,1.0,0.7021069219314171
217429,Mental,Scaring.AVI,0.816,1,1,1.0,-0.2033409240180301
217429,Mental,SEDUCING-B.AVI,0.777,1,1,1.0,-0.25231492861448956
217429,Random,STAR-A.AVI,1.006,0,1,1.0,0.005982071677547469
217429,Mental,SURPRISING-B.AVI,0.844,1,1,1.0,-0.16960278438617998
130417,Mental,COAXING-B.AVI,0.859,1,0,1.0,-0.1519863569978817
130417,Random,BILLIARD-A.AVI,1.698,0,0,1.0,0.5294510878891555
130417,Random,DRIFTING-A.AVI,0.927,0,0,1.0,-0.07580171341628185
130417,Mental,Fishing.AVI,1.102,1,0,1.0,0.09712671073072282
208630,Mental,Scaring.AVI,1.116,1,1,1.0,0.10975086395911929
208630,Mental,SEDUCING-B.AVI,1.51,1,1,1.0,0.412109650826833
208630,Random,STAR-A.AVI,1.127,0,1,1.0,0.11955923505763925
208630,Mental,SURPRISING-B.AVI,0.998,1,1,1.0,-0.0020020026706730793
208630,Random,TENNIS-A.AVI,1.776,0,1,1.0,0.5743636445699783
453542,Mental,Scaring.AVI,0.706,1,1,1.0,-0.34814004148889505
453542,Mental,SEDUCING-B.AVI,0.614,1,1,1.0,-0.4877603508349946
453542,Random,STAR-A.AVI,1.827,0,1,1.0,0.6026752773958697
453542,Mental,SURPRISING-B.AVI,0.611,1,1,1.0,-0.49265831981054176
453542,Random,TENNIS-A.AVI,1.325,0,1,1.0,0.2814124594381855
835657,Mental,Scaring.AVI,1.172,1,1,1.0,0.1587116911548208
835657,Mental,SEDUCING-B.AVI,0.839,1,1,1.0,-0.1755445725149309
835657,Random,STAR-A.AVI,0.686,0,1,1.0,-0.3768776512562517
835657,Mental,SURPRISING-B.AVI,0.855,1,1,1.0,-0.15665381004537685
835657,Random,TENNIS-A.AVI,0.775,0,1,1.0,-0.25489224962879004
947668,Mental,Scaring.AVI,0.821,1,1,1.0,-0.1972321695297089
947668,Random,STAR-A.AVI,1.467,0,1,1.0,0.38321949916084475
947668,Mental,SURPRISING-B.AVI,0.818,1,1,1.0,-0.20089294237939007
947668,Random,TENNIS-A.AVI,1.3,0,1,1.0,0.26236426446749106
214726,Mental,COAXING-B.AVI,0.901,1,0,1.0,-0.10425002137379911
214726,Random,BILLIARD-A.AVI,1.606,0,0,1.0,0.47374661552457
214726,Random,DRIFTING-A.AVI,0.879,0,0,1.0,-0.12897038129696006
214726,Mental,Fishing.AVI,0.956,1,0,1.0,-0.044997365930735805
214726,Random,Random mechanical.AVI,0.792,0,0,1.0,-0.23319388716771114
150928,Mental,COAXING-B.AVI,1.179,1,0,1.0,0.16466662155523393
150928,Random,BILLIARD-A.AVI,0.961,0,0,1.0,-0.0397808700118446
150928,Random,DRIFTING-A.AVI,0.625,0,0,1.0,-0.4700036292457356
150928,Random,Random mechanical.AVI,0.896,1,0,0.0,-0.10981486600720657
104416,Mental,SEDUCING-B.AVI,0.973,1,1,1.0,-0.027371196796132015
104416,Random,STAR-A.AVI,0.827,0,1,1.0,-0.1899505839584458
104416,Mental,SURPRISING-B.AVI,1.228,1,1,1.0,0.2053868297249507
104416,Random,TENNIS-A.AVI,1.77,0,1,1.0,0.5709795465857378
626648,Mental,COAXING-B.AVI,0.951,1,0,1.0,-0.05024121643674679
626648,Random,BILLIARD-A.AVI,1.473,0,0,1.0,0.3873011374804933
626648,Random,DRIFTING-A.AVI,1.49,0,0,1.0,0.3987761199573678
626648,Random,Random mechanical.AVI,1.772,0,0,1.0,0.5721088521828892
145127,Mental,Scaring.AVI,0.747,1,1,1.0,-0.29169009384931976
145127,Mental,SEDUCING-B.AVI,0.67,1,1,1.0,-0.40047756659712525
145127,Random,STAR-A.AVI,0.773,0,1,1.0,-0.25747623039471507
145127,Mental,SURPRISING-B.AVI,0.904,1,1,1.0,-0.10092591858996053
145127,Random,TENNIS-A.AVI,0.634,0,1,1.0,-0.4557063245449111
506234,Mental,COAXING-B.AVI,0.629,1,0,1.0,-0.4636240222816965
506234,Random,BILLIARD-A.AVI,0.856,0,0,1.0,-0.15548490284039498
506234,Random,DRIFTING-A.AVI,1.067,0,0,1.0,0.06485097231961627
506234,Random,Random mechanical.AVI,0.811,0,0,1.0,-0.20948722486672405
114823,Mental,COAXING-B.AVI,1.163,1,0,1.0,0.15100287353652742
114823,Random,BILLIARD-A.AVI,1.675,0,0,1.0,0.5158131652770298
114823,Random,DRIFTING-A.AVI,2.119,0,0,1.0,0.7509442792861621
114823,Mental,Fishing.AVI,1.562,1,0,1.0,0.44596705141749426
638049,Mental,COAXING-B.AVI,1.094,1,0,1.0,0.08984070399978954
638049,Random,BILLIARD-A.AVI,0.819,0,0,1.0,-0.1996711951290677
638049,Random,DRIFTING-A.AVI,0.76,0,0,1.0,-0.2744368457017603
638049,Mental,Fishing.AVI,1.768,1,0,1.0,0.5698489642154517
393247,Mental,COAXING-B.AVI,1.076,1,0,1.0,0.07325046173959274
393247,Random,BILLIARD-A.AVI,0.819,0,0,1.0,-0.1996711951290677
393247,Random,DRIFTING-A.AVI,0.641,0,0,1.0,-0.444725822061467
393247,Mental,Fishing.AVI,1.712,1,0,1.0,0.5376622777195503
393247,Random,Random mechanical.AVI,0.661,0,0,1.0,-0.41400143913045073
753150,Mental,Scaring.AVI,0.616,1,1,1.0,-0.4845083154486173
753150,Mental,SEDUCING-B.AVI,0.516,1,1,1.0,-0.6616485135005743
753150,Random,STAR-A.AVI,0.537,0,1,1.0,-0.6217571844732723
753150,Mental,SURPRISING-B.AVI,0.858,1,1,1.0,-0.15315117949417478
753150,Random,TENNIS-A.AVI,1.425,0,1,1.0,0.3541718137206139
818859,Mental,COAXING-B.AVI,1.719,1,0,1.0,0.5417427264007123
818859,Random,BILLIARD-A.AVI,1.547,0,0,1.0,0.43631757159092904
818859,Random,DRIFTING-A.AVI,0.918,0,0,1.0,-0.08555788836164654
818859,Mental,Fishing.AVI,0.684,1,0,1.0,-0.3797973613595865
818859,Random,Random mechanical.AVI,2.03,1,0,0.0,0.7080357930536959
573249,Mental,COAXING-B.AVI,1.299,1,0,1.0,0.2615947376884624
573249,Random,BILLIARD-A.AVI,1.335,0,0,1.0,0.28893129185221283
573249,Random,DRIFTING-A.AVI,0.777,0,0,1.0,-0.25231492861448956
573249,Mental,Fishing.AVI,1.3,1,0,1.0,0.26236426446749106
573249,Random,Random mechanical.AVI,2.944,1,0,0.0,1.0797692008666298
433839,Mental,Scaring.AVI,1.039,1,1,1.0,0.03825871211709027
433839,Mental,SEDUCING-B.AVI,0.619,1,1,1.0,-0.47965000629754095
433839,Random,STAR-A.AVI,0.583,0,1,1.0,-0.5395680926316447
433839,Mental,SURPRISING-B.AVI,1.121,1,1,1.0,0.11422114409002286
433839,Random,TENNIS-A.AVI,0.801,0,1,1.0,-0.22189433191377778
186444,Mental,Scaring.AVI,1.167,1,1,1.0,0.15443635330441896
186444,Mental,SEDUCING-B.AVI,0.781,1,1,1.0,-0.24718012914245105
186444,Random,STAR-A.AVI,2.963,0,1,1.0,1.0862022685914283
186444,Mental,SURPRISING-B.AVI,1.095,1,1,1.0,0.09075436326846412
186444,Random,TENNIS-A.AVI,0.839,0,1,1.0,-0.1755445725149309
140117,Mental,Scaring.AVI,0.762,1,1,1.0,-0.2718087232954908
140117,Mental,SEDUCING-B.AVI,0.609,1,1,1.0,-0.49593701127224005
140117,Random,STAR-A.AVI,1.105,0,1,1.0,0.09984533496971612
140117,Mental,SURPRISING-B.AVI,0.631,1,1,1.0,-0.4604494164409239
161630,Mental,COAXING-B.AVI,1.186,1,0,1.0,0.17058630057553367
161630,Random,BILLIARD-A.AVI,2.13,0,0,1.0,0.7561219797213337
161630,Random,DRIFTING-A.AVI,1.128,0,0,1.0,0.12044615307586706
161630,Mental,Fishing.AVI,0.937,1,0,1.0,-0.0650719967437148
161630,Random,Random mechanical.AVI,0.746,0,0,1.0,-0.2930296787783762
154229,Mental,Scaring.AVI,2.346,1,1,1.0,0.8527117502312838
154229,Mental,SEDUCING-B.AVI,1.296,1,1,1.0,0.25928259793008296
154229,Random,STAR-A.AVI,0.928,0,1,1.0,-0.07472354619593642
154229,Mental,SURPRISING-B.AVI,1.306,1,1,1.0,0.26696903085423934
154229,Random,TENNIS-A.AVI,1.531,0,1,1.0,0.42592111667554666
214625,Mental,Scaring.AVI,1.321,1,1,1.0,0.27838902554018824
214625,Mental,SEDUCING-B.AVI,0.745,1,1,1.0,-0.29437106060257756
214625,Random,STAR-A.AVI,0.727,0,1,1.0,-0.3188288014486177
214625,Mental,SURPRISING-B.AVI,0.918,1,1,1.0,-0.08555788836164654
214625,Random,TENNIS-A.AVI,0.933,0,1,1.0,-0.06935007813479317
150423,Mental,COAXING-B.AVI,0.763,1,0,1.0,-0.27049724769768
150423,Random,DRIFTING-A.AVI,0.557,0,0,1.0,-0.5851900390548529
150423,Mental,Fishing.AVI,0.962,1,0,1.0,-0.038740828316430595
127630,Mental,Scaring.AVI,1.033,1,1,1.0,0.03246719013750141
127630,Mental,SEDUCING-B.AVI,0.954,1,1,1.0,-0.04709160753385057
127630,Random,STAR-A.AVI,0.561,0,1,1.0,-0.5780343734594406
127630,Mental,SURPRISING-B.AVI,0.946,1,1,1.0,-0.05551270993025883
127630,Random,TENNIS-A.AVI,0.9,1,1,0.0,-0.10536051565782628
295146,Mental,Scaring.AVI,0.96,1,1,1.0,-0.040821994520255166
295146,Mental,SEDUCING-B.AVI,0.837,1,1,1.0,-0.17793120849266178
295146,Random,STAR-A.AVI,0.604,0,1,1.0,-0.5041810810473222
295146,Mental,SURPRISING-B.AVI,0.636,1,1,1.0,-0.4525567156420149
295146,Random,TENNIS-A.AVI,0.916,0,1,1.0,-0.08773891430800675
263436,Mental,COAXING-B.AVI,1.23,1,0,1.0,0.20701416938432612
263436,Random,BILLIARD-A.AVI,0.949,0,0,1.0,-0.052346480372209236
263436,Random,DRIFTING-A.AVI,1.037,0,0,1.0,0.036331929247390204
263436,Mental,Fishing.AVI,1.659,1,0,1.0,0.5062150112083075
263436,Random,Random mechanical.AVI,0.855,1,0,0.0,-0.15665381004537685
453441,Mental,COAXING-B.AVI,1.281,1,0,1.0,0.24764102291459714
453441,Random,BILLIARD-A.AVI,0.768,0,0,1.0,-0.26396554583446485
453441,Random,DRIFTING-A.AVI,0.828,0,0,1.0,-0.18874212459687742
453441,Mental,Fishing.AVI,2.05,1,0,1.0,0.7178397931503168
453441,Random,Random mechanical.AVI,1.043,0,0,1.0,0.042101176018635326
942658,Mental,Scaring.AVI,0.449,1,1,1.0,-0.8007323912398827
942658,Mental,SEDUCING-B.AVI,0.542,1,1,1.0,-0.6124892775424908
942658,Mental,SURPRISING-B.AVI,0.714,1,1,1.0,-0.33687231664255274
429040,Mental,COAXING-B.AVI,0.922,1,0,1.0,-0.08121005542554317
429040,Random,BILLIARD-A.AVI,0.575,0,0,1.0,-0.5533852381847867
429040,Random,DRIFTING-A.AVI,0.651,0,0,1.0,-0.42924563677356775
429040,Mental,Fishing.AVI,0.531,1,0,1.0,-0.6329932577401982
206727,Mental,Scaring.AVI,0.808,1,1,1.0,-0.2131932204610416
206727,Mental,SEDUCING-B.AVI,0.63,1,1,1.0,-0.4620354595965587
206727,Random,STAR-A.AVI,0.922,0,1,1.0,-0.08121005542554317
206727,Mental,SURPRISING-B.AVI,0.988,1,1,1.0,-0.012072581234269249
206727,Random,TENNIS-A.AVI,2.006,0,1,1.0,0.6961426895397437
151627,Mental,COAXING-B.AVI,0.951,1,0,1.0,-0.05024121643674679
151627,Random,BILLIARD-A.AVI,0.839,0,0,1.0,-0.1755445725149309
151627,Random,DRIFTING-A.AVI,1.135,0,0,1.0,0.126632650933366
151627,Mental,Fishing.AVI,0.674,1,0,1.0,-0.39452516806982996
588565,Mental,COAXING-B.AVI,0.679,1,0,1.0,-0.3871341514234409
588565,Random,BILLIARD-A.AVI,0.714,0,0,1.0,-0.33687231664255274
588565,Random,DRIFTING-A.AVI,0.746,0,0,1.0,-0.2930296787783762
588565,Mental,Fishing.AVI,1.201,1,0,1.0,0.18315454309784654
169343,Mental,COAXING-B.AVI,0.942,1,0,1.0,-0.05975000440577405
169343,Random,DRIFTING-A.AVI,2.445,0,0,1.0,0.8940451229268352
169343,Random,Random mechanical.AVI,0.902,0,0,1.0,-0.10314075891951337
212419,Mental,Scaring.AVI,0.798,1,1,1.0,-0.22564668153232822
212419,Mental,SEDUCING-B.AVI,0.791,1,1,1.0,-0.23445731121448313
212419,Random,STAR-A.AVI,0.533,0,1,1.0,-0.6292338548162925
212419,Mental,SURPRISING-B.AVI,0.886,1,1,1.0,-0.1210383283770561
212419,Random,TENNIS-A.AVI,0.708,0,1,1.0,-0.34531118528841737
196144,Mental,SEDUCING-B.AVI,1.67,1,1,1.0,0.5128236264286637
196144,Random,STAR-A.AVI,1.046,0,1,1.0,0.044973365642731196
196144,Mental,SURPRISING-B.AVI,1.199,1,1,1.0,0.18148787604537725
209935,Mental,Scaring.AVI,1.072,1,1,1.0,0.0695260626486103
209935,Mental,SEDUCING-B.AVI,1.269,1,1,1.0,0.23822918873225055
209935,Random,STAR-A.AVI,0.823,0,1,1.0,-0.1947990783050673
209935,Mental,SURPRISING-B.AVI,1.15,1,1,1.0,0.13976194237515863
209935,Random,TENNIS-A.AVI,1.373,0,1,1.0,0.316998126785834
151324,Mental,Scaring.AVI,0.543,1,1,1.0,-0.6106459590482015
151324,Mental,SEDUCING-B.AVI,0.603,1,1,1.0,-0.5058380822549516
151324,Random,STAR-A.AVI,0.766,1,1,0.0,-0.26657310924154576
151324,Mental,SURPRISING-B.AVI,0.677,1,1,1.0,-0.390084006069862
151324,Random,TENNIS-A.AVI,0.952,0,1,1.0,-0.04919024419077178
137633,Mental,COAXING-B.AVI,1.087,1,0,1.0,0.08342160813907236
137633,Random,BILLIARD-A.AVI,0.819,0,0,1.0,-0.1996711951290677
137633,Random,DRIFTING-A.AVI,0.736,0,0,1.0,-0.3065251602532608
137633,Mental,Fishing.AVI,0.681,1,0,1.0,-0.3841929728326246
137633,Random,Random mechanical.AVI,0.713,0,0,1.0,-0.33827385856784115
210011,Mental,Scaring.AVI,1.595,1,1,1.0,0.4668737362368079
210011,Mental,SEDUCING-B.AVI,1.147,1,1,1.0,0.13714983814723367
210011,Random,STAR-A.AVI,1.072,0,1,1.0,0.0695260626486103
210011,Mental,SURPRISING-B.AVI,1.053,1,1,1.0,0.051643233151838386
210011,Random,TENNIS-A.AVI,0.917,0,1,1.0,-0.08664780672567217
257946,Mental,COAXING-B.AVI,2.632,1,0,1.0,0.9677440134630708
257946,Random,BILLIARD-A.AVI,0.499,0,0,1.0,-0.6951491832306184
257946,Random,DRIFTING-A.AVI,0.506,0,0,1.0,-0.6812186096946715
257946,Mental,Fishing.AVI,0.745,1,0,1.0,-0.29437106060257756
257946,Random,Random mechanical.AVI,1.519,0,0,1.0,0.41805222361363575
135124,Mental,Scaring.AVI,0.715,1,1,1.0,-0.33547273628812946
135124,Mental,SEDUCING-B.AVI,0.506,1,1,1.0,-0.6812186096946715
135124,Random,STAR-A.AVI,0.562,0,1,1.0,-0.5762534290884459
135124,Mental,SURPRISING-B.AVI,0.575,1,1,1.0,-0.5533852381847867
135124,Random,TENNIS-A.AVI,0.938,0,1,1.0,-0.06400532997591243
140420,Mental,Scaring.AVI,0.635,1,1,1.0,-0.4541302800894454
140420,Mental,SEDUCING-B.AVI,0.616,1,1,1.0,-0.4845083154486173
140420,Random,STAR-A.AVI,1.555,0,1,1.0,0.4414755456311974
140420,Mental,SURPRISING-B.AVI,1.212,1,1,1.0,0.1922718876471227
140420,Random,TENNIS-A.AVI,0.673,0,1,1.0,-0.3960099493374092
171633,Random,STAR-A.AVI,0.427,0,1,1.0,-0.8509712657535126
171633,Mental,SURPRISING-B.AVI,0.592,1,1,1.0,-0.5242486440981314
171633,Random,TENNIS-A.AVI,0.894,0,1,1.0,-0.11204950380862289
162329,Mental,Scaring.AVI,1.152,1,1,1.0,0.14149956227369942
162329,Mental,SEDUCING-B.AVI,0.573,1,1,1.0,-0.5568695622673976
162329,Random,STAR-A.AVI,0.386,0,1,1.0,-0.9519179095173061
162329,Mental,SURPRISING-B.AVI,0.554,1,1,1.0,-0.5905905922348531
162329,Random,TENNIS-A.AVI,0.776,0,1,1.0,-0.25360275879891825
133625,Mental,Scaring.AVI,0.847,1,1,1.0,-0.1660545843300827
133625,Mental,SEDUCING-B.AVI,0.708,1,1,1.0,-0.34531118528841737
133625,Random,STAR-A.AVI,0.514,0,1,1.0,-0.6655320135269719
133625,Mental,SURPRISING-B.AVI,0.838,1,1,1.0,-0.17673717850005405
133625,Random,TENNIS-A.AVI,0.763,0,1,1.0,-0.27049724769768
757764,Mental,Scaring.AVI,0.844,1,1,1.0,-0.16960278438617998
757764,Mental,SEDUCING-B.AVI,0.828,1,1,1.0,-0.18874212459687742
757764,Random,STAR-A.AVI,1.639,0,1,1.0,0.49408629976169266
757764,Mental,SURPRISING-B.AVI,1.322,1,1,1.0,0.2791457414294946
757764,Random,TENNIS-A.AVI,1.152,0,1,1.0,0.14149956227369942
725751,Mental,COAXING-B.AVI,0.975,1,0,1.0,-0.025317807984289897
725751,Random,BILLIARD-A.AVI,0.787,0,0,1.0,-0.2395270305647338
725751,Random,DRIFTING-A.AVI,0.719,0,0,1.0,-0.3298939212610904
725751,Mental,Fishing.AVI,1.061,1,0,1.0,0.05921185963184603
725751,Random,Random mechanical.AVI,0.987,0,0,1.0,-0.01308523954865548
117930,Mental,Scaring.AVI,0.877,1,1,1.0,-0.13124828660995402
117930,Mental,SEDUCING-B.AVI,0.988,1,1,1.0,-0.012072581234269249
