subj_idx,stim,movie,rt,response
962058,Mental,Fishing.AVI,2.022,1
962058,Random,Random mechanical.AVI,1.296,0
767464,Mental,COAXING-B.AVI,1.339,1
767464,Random,BILLIARD-A.AVI,1.105,0
767464,Random,DRIFTING-A.AVI,0.809,0
767464,Mental,Fishing.AVI,0.807,1
767464,Random,Random mechanical.AVI,0.896,9
165032,Mental,Scaring.AVI,0.307,1
165032,Mental,SEDUCING-B.AVI,0.324,1
165032,Random,STAR-A.AVI,0.37,0
165032,Mental,SURPRISING-B.AVI,0.475,1
165032,Random,TENNIS-A.AVI,0.3,0
972566,Mental,Scaring.AVI,0.505,1
972566,Mental,SEDUCING-B.AVI,0.584,1
972566,Random,STAR-A.AVI,0.556,0
972566,Mental,SURPRISING-B.AVI,0.943,1
972566,Random,TENNIS-A.AVI,1.016,0
597869,Mental,COAXING-B.AVI,1.479,1
597869,Random,BILLIARD-A.AVI,0.984,0
597869,Random,DRIFTING-A.AVI,1.466,0
597869,Mental,Fishing.AVI,2.217,1
597869,Random,Random mechanical.AVI,0.862,0
120515,Mental,COAXING-B.AVI,0.696,1
120515,Random,BILLIARD-A.AVI,1.045,0
120515,Random,DRIFTING-A.AVI,1.656,0
120515,Mental,Fishing.AVI,0.72,1
120515,Random,Random mechanical.AVI,0.955,0
191841,Mental,COAXING-B.AVI,1.029,1
191841,Random,DRIFTING-A.AVI,0.729,0
191841,Mental,Fishing.AVI,1.472,1
191841,Random,Random mechanical.AVI,1.527,9
500222,Mental,Scaring.AVI,1.043,1
500222,Mental,SEDUCING-B.AVI,0.514,1
500222,Random,STAR-A.AVI,0.619,0
500222,Mental,SURPRISING-B.AVI,0.719,1
500222,Random,TENNIS-A.AVI,0.703,0
200513,Mental,Scaring.AVI,0.54,1
200513,Mental,SEDUCING-B.AVI,0.331,1
200513,Random,STAR-A.AVI,0.492,0
200513,Mental,SURPRISING-B.AVI,0.64,1
200513,Random,TENNIS-A.AVI,0.39,0
796534,Mental,Scaring.AVI,0.6,1
796534,Mental,SEDUCING-B.AVI,0.44,1
796534,Random,STAR-A.AVI,0.909,0
796534,Mental,SURPRISING-B.AVI,0.952,1
796534,Random,TENNIS-A.AVI,0.407,0
481042,Mental,Scaring.AVI,0.611,1
481042,Mental,SEDUCING-B.AVI,0.557,1
481042,Random,STAR-A.AVI,0.454,0
481042,Mental,SURPRISING-B.AVI,0.687,1
481042,Random,TENNIS-A.AVI,0.803,0
191033,Mental,COAXING-B.AVI,1.718,1
191033,Random,BILLIARD-A.AVI,0.878,0
191033,Random,DRIFTING-A.AVI,0.741,0
191033,Mental,Fishing.AVI,1.058,1
191033,Random,Random mechanical.AVI,0.804,0
143224,Mental,Scaring.AVI,0.752,1
143224,Mental,SEDUCING-B.AVI,1.111,1
143224,Random,STAR-A.AVI,0.783,0
143224,Mental,SURPRISING-B.AVI,0.861,1
143224,Random,TENNIS-A.AVI,1.717,9
143830,Mental,COAXING-B.AVI,0.658,1
143830,Random,BILLIARD-A.AVI,1.108,0
143830,Random,DRIFTING-A.AVI,0.365,0
143830,Mental,Fishing.AVI,0.449,9
143830,Random,Random mechanical.AVI,0.688,0
115217,Mental,COAXING-B.AVI,0.845,1
115217,Random,BILLIARD-A.AVI,1.463,0
115217,Random,DRIFTING-A.AVI,0.535,0
115217,Mental,Fishing.AVI,0.971,1
115217,Random,Random mechanical.AVI,0.768,1
395251,Mental,Scaring.AVI,0.86,1
395251,Mental,SEDUCING-B.AVI,0.449,1
395251,Random,STAR-A.AVI,0.606,0
395251,Mental,SURPRISING-B.AVI,0.938,1
395251,Random,TENNIS-A.AVI,0.678,0
165840,Mental,Scaring.AVI,0.648,1
165840,Mental,SEDUCING-B.AVI,0.629,1
165840,Random,STAR-A.AVI,1.073,0
165840,Mental,SURPRISING-B.AVI,0.568,1
165840,Random,TENNIS-A.AVI,1.103,9
102109,Mental,Scaring.AVI,0.796,1
102109,Mental,SEDUCING-B.AVI,1.249,1
102109,Random,STAR-A.AVI,1.012,0
102109,Mental,SURPRISING-B.AVI,1.276,1
102109,Random,TENNIS-A.AVI,2.194,9
111413,Mental,Scaring.AVI,0.964,1
111413,Mental,SEDUCING-B.AVI,0.663,1
111413,Random,STAR-A.AVI,0.638,0
111413,Mental,SURPRISING-B.AVI,0.887,1
111413,Random,TENNIS-A.AVI,0.661,0
102715,Mental,Scaring.AVI,1.493,1
102715,Mental,SEDUCING-B.AVI,0.709,1
102715,Random,STAR-A.AVI,0.618,0
102715,Mental,SURPRISING-B.AVI,1.179,1
102715,Random,TENNIS-A.AVI,0.971,0
742549,Mental,COAXING-B.AVI,2.647,1
742549,Random,DRIFTING-A.AVI,1.415,0
742549,Mental,Fishing.AVI,1.17,1
393550,Mental,Scaring.AVI,0.811,1
393550,Mental,SEDUCING-B.AVI,0.623,1
393550,Random,STAR-A.AVI,0.418,0
393550,Mental,SURPRISING-B.AVI,0.994,1
393550,Random,TENNIS-A.AVI,0.943,0
204319,Mental,COAXING-B.AVI,0.991,1
204319,Random,BILLIARD-A.AVI,1.131,0
204319,Random,DRIFTING-A.AVI,0.719,0
204319,Mental,Fishing.AVI,0.818,1
204319,Random,Random mechanical.AVI,0.979,0
156536,Mental,COAXING-B.AVI,0.414,1
156536,Random,BILLIARD-A.AVI,0.486,0
156536,Random,DRIFTING-A.AVI,0.691,0
156536,Mental,Fishing.AVI,0.533,1
156536,Random,Random mechanical.AVI,0.582,0
686969,Mental,COAXING-B.AVI,1.194,1
686969,Random,BILLIARD-A.AVI,1.009,0
686969,Random,DRIFTING-A.AVI,0.583,0
686969,Mental,Fishing.AVI,0.861,1
686969,Random,Random mechanical.AVI,0.656,0
197348,Mental,Scaring.AVI,0.853,1
197348,Mental,SEDUCING-B.AVI,1.021,1
197348,Random,STAR-A.AVI,1.796,0
197348,Mental,SURPRISING-B.AVI,0.941,1
197348,Random,TENNIS-A.AVI,1.033,0
280941,Mental,COAXING-B.AVI,1.236,1
280941,Random,BILLIARD-A.AVI,1.443,0
280941,Random,DRIFTING-A.AVI,0.812,0
280941,Mental,Fishing.AVI,1.122,1
280941,Random,Random mechanical.AVI,1.401,0
154835,Mental,COAXING-B.AVI,1.253,1
154835,Random,BILLIARD-A.AVI,1.347,0
154835,Random,DRIFTING-A.AVI,0.64,0
154835,Mental,Fishing.AVI,1.745,9
154835,Random,Random mechanical.AVI,0.615,0
198451,Mental,Scaring.AVI,0.744,1
198451,Mental,SEDUCING-B.AVI,0.953,1
198451,Random,STAR-A.AVI,0.939,0
198451,Mental,SURPRISING-B.AVI,0.71,1
198451,Random,TENNIS-A.AVI,0.777,0
160729,Mental,Scaring.AVI,0.612,0
160729,Mental,SEDUCING-B.AVI,0.722,1
160729,Random,STAR-A.AVI,0.433,0
160729,Mental,SURPRISING-B.AVI,0.64,1
160729,Random,TENNIS-A.AVI,0.683,0
572045,Mental,COAXING-B.AVI,0.801,1
572045,Random,BILLIARD-A.AVI,0.502,0
572045,Random,DRIFTING-A.AVI,0.707,0
572045,Mental,Fishing.AVI,0.67,1
572045,Random,Random mechanical.AVI,0.72,0
173233,Mental,Scaring.AVI,0.746,1
173233,Mental,SEDUCING-B.AVI,1.54,1
173233,Random,STAR-A.AVI,0.519,0
173233,Mental,SURPRISING-B.AVI,1.423,1
173233,Random,TENNIS-A.AVI,0.751,9
122822,Mental,Scaring.AVI,1.059,1
122822,Mental,SEDUCING-B.AVI,0.761,1
122822,Random,STAR-A.AVI,2.223,0
122822,Mental,SURPRISING-B.AVI,0.946,1
122822,Random,TENNIS-A.AVI,0.833,0
115724,Mental,COAXING-B.AVI,1.458,1
115724,Random,DRIFTING-A.AVI,0.683,0
115724,Mental,Fishing.AVI,0.744,0
115724,Random,Random mechanical.AVI,0.742,0
146937,Mental,COAXING-B.AVI,0.972,1
146937,Random,BILLIARD-A.AVI,0.987,0
146937,Random,DRIFTING-A.AVI,0.543,0
146937,Mental,Fishing.AVI,0.967,1
146937,Random,Random mechanical.AVI,0.718,0
419239,Mental,Scaring.AVI,0.995,1
419239,Mental,SEDUCING-B.AVI,0.582,1
419239,Random,STAR-A.AVI,1.5,0
419239,Mental,SURPRISING-B.AVI,0.817,1
419239,Random,TENNIS-A.AVI,1.108,0
199655,Mental,Scaring.AVI,0.683,1
199655,Mental,SEDUCING-B.AVI,0.56,1
199655,Random,STAR-A.AVI,0.953,0
199655,Mental,SURPRISING-B.AVI,0.754,1
199655,Random,TENNIS-A.AVI,0.892,0
196750,Mental,Scaring.AVI,1.392,1
196750,Mental,SEDUCING-B.AVI,0.931,1
196750,Random,STAR-A.AVI,0.389,0
196750,Mental,SURPRISING-B.AVI,1.196,1
196750,Random,TENNIS-A.AVI,0.771,0
436845,Mental,Scaring.AVI,0.852,1
436845,Mental,SEDUCING-B.AVI,1.217,1
436845,Random,STAR-A.AVI,1.598,0
436845,Mental,SURPRISING-B.AVI,0.968,1
436845,Random,TENNIS-A.AVI,1.485,9
901038,Mental,COAXING-B.AVI,1.177,1
901038,Random,BILLIARD-A.AVI,1.929,0
901038,Random,DRIFTING-A.AVI,0.741,0
901038,Mental,Fishing.AVI,2.936,1
901038,Random,Random mechanical.AVI,0.541,0
901442,Mental,Scaring.AVI,0.921,1
901442,Mental,SEDUCING-B.AVI,0.561,1
901442,Random,STAR-A.AVI,1.174,9
901442,Mental,SURPRISING-B.AVI,1.007,1
901442,Random,TENNIS-A.AVI,0.774,0
841349,Mental,Scaring.AVI,0.615,1
841349,Mental,SEDUCING-B.AVI,0.776,1
841349,Random,STAR-A.AVI,0.541,0
841349,Mental,SURPRISING-B.AVI,0.645,1
841349,Random,TENNIS-A.AVI,0.652,0
322224,Mental,Scaring.AVI,0.774,1
322224,Mental,SEDUCING-B.AVI,0.765,1
322224,Random,STAR-A.AVI,0.437,0
322224,Mental,SURPRISING-B.AVI,0.903,1
322224,Random,TENNIS-A.AVI,1.341,0
614439,Mental,Scaring.AVI,1.092,1
614439,Mental,SEDUCING-B.AVI,0.881,1
614439,Random,STAR-A.AVI,0.511,0
614439,Mental,SURPRISING-B.AVI,1.39,1
614439,Random,TENNIS-A.AVI,2.337,9
957974,Mental,COAXING-B.AVI,1.276,1
957974,Random,BILLIARD-A.AVI,0.879,0
957974,Random,DRIFTING-A.AVI,1.113,0
957974,Mental,Fishing.AVI,1.378,1
957974,Random,Random mechanical.AVI,1.075,9
349244,Mental,Scaring.AVI,1.026,1
349244,Mental,SEDUCING-B.AVI,1.083,1
349244,Random,STAR-A.AVI,1.334,0
349244,Mental,SURPRISING-B.AVI,1.204,1
349244,Random,TENNIS-A.AVI,1.525,0
209834,Mental,COAXING-B.AVI,0.724,1
209834,Random,BILLIARD-A.AVI,2.751,0
209834,Random,DRIFTING-A.AVI,0.81,0
209834,Mental,Fishing.AVI,0.847,1
209834,Random,Random mechanical.AVI,0.969,0
177140,Mental,COAXING-B.AVI,1.243,1
177140,Random,BILLIARD-A.AVI,1.595,9
177140,Random,DRIFTING-A.AVI,1.315,9
177140,Mental,Fishing.AVI,1.171,1
177140,Random,Random mechanical.AVI,1.502,1
461743,Mental,Scaring.AVI,0.767,1
461743,Mental,SEDUCING-B.AVI,0.548,1
461743,Random,STAR-A.AVI,0.417,0
461743,Mental,SURPRISING-B.AVI,0.698,1
461743,Random,TENNIS-A.AVI,0.98,9
188347,Mental,Scaring.AVI,1.949,1
188347,Mental,SEDUCING-B.AVI,1.198,1
188347,Random,STAR-A.AVI,0.663,0
188347,Mental,SURPRISING-B.AVI,0.948,1
188347,Random,TENNIS-A.AVI,0.923,0
162228,Mental,COAXING-B.AVI,1.603,1
162228,Random,BILLIARD-A.AVI,1.53,9
162228,Random,DRIFTING-A.AVI,1.485,0
162228,Mental,Fishing.AVI,1.182,1
162228,Random,Random mechanical.AVI,2.802,0
149842,Mental,Scaring.AVI,1.023,1
149842,Mental,SEDUCING-B.AVI,0.667,1
149842,Random,STAR-A.AVI,0.63,0
149842,Mental,SURPRISING-B.AVI,1.08,1
149842,Random,TENNIS-A.AVI,0.863,1
106521,Mental,Scaring.AVI,2.072,1
106521,Mental,SEDUCING-B.AVI,1.143,1
106521,Random,STAR-A.AVI,1.477,0
106521,Mental,SURPRISING-B.AVI,1.794,1
106521,Random,TENNIS-A.AVI,2.666,0
149539,Mental,COAXING-B.AVI,1.911,1
149539,Random,BILLIARD-A.AVI,1.779,0
149539,Random,Random mechanical.AVI,2.596,9
238033,Mental,Scaring.AVI,0.936,1
238033,Mental,SEDUCING-B.AVI,0.809,1
238033,Random,STAR-A.AVI,0.65,0
238033,Mental,SURPRISING-B.AVI,1.265,1
238033,Random,TENNIS-A.AVI,0.867,0
100408,Mental,COAXING-B.AVI,1.298,1
100408,Random,BILLIARD-A.AVI,1.915,0
100408,Random,DRIFTING-A.AVI,0.867,0
100408,Mental,Fishing.AVI,1.822,1
100408,Random,Random mechanical.AVI,1.536,9
156435,Mental,Scaring.AVI,0.611,1
156435,Mental,SEDUCING-B.AVI,0.604,1
156435,Random,STAR-A.AVI,0.489,0
156435,Mental,SURPRISING-B.AVI,0.66,1
156435,Random,TENNIS-A.AVI,0.624,0
562446,Mental,Scaring.AVI,1.081,1
562446,Mental,SEDUCING-B.AVI,0.999,1
562446,Random,STAR-A.AVI,0.784,0
562446,Mental,SURPRISING-B.AVI,0.979,1
562446,Random,TENNIS-A.AVI,0.741,0
154936,Mental,Scaring.AVI,1.158,1
154936,Mental,SEDUCING-B.AVI,1.004,1
154936,Random,STAR-A.AVI,0.503,0
154936,Mental,SURPRISING-B.AVI,0.865,1
154936,Random,TENNIS-A.AVI,1.151,9
107725,Mental,Scaring.AVI,1.878,9
107725,Mental,SEDUCING-B.AVI,2.914,0
107725,Random,STAR-A.AVI,1.202,0
107725,Mental,SURPRISING-B.AVI,1.574,1
107725,Random,TENNIS-A.AVI,1.482,9
531940,Mental,COAXING-B.AVI,1.751,1
531940,Random,BILLIARD-A.AVI,1.472,0
531940,Random,DRIFTING-A.AVI,1.182,0
531940,Mental,Fishing.AVI,1.33,1
715647,Mental,Scaring.AVI,0.808,1
715647,Mental,SEDUCING-B.AVI,0.559,1
715647,Random,STAR-A.AVI,0.624,0
715647,Mental,SURPRISING-B.AVI,0.655,1
715647,Random,TENNIS-A.AVI,0.619,0
134728,Mental,Scaring.AVI,0.355,1
134728,Mental,SEDUCING-B.AVI,0.349,1
134728,Random,STAR-A.AVI,1.276,0
134728,Mental,SURPRISING-B.AVI,0.731,1
134728,Random,TENNIS-A.AVI,1.118,0
167440,Mental,COAXING-B.AVI,1.987,1
167440,Random,BILLIARD-A.AVI,1.089,1
167440,Random,DRIFTING-A.AVI,1.938,0
167440,Random,Random mechanical.AVI,1.001,1
270332,Mental,COAXING-B.AVI,0.936,1
270332,Random,BILLIARD-A.AVI,0.858,0
270332,Random,DRIFTING-A.AVI,1.371,0
270332,Mental,Fishing.AVI,0.81,1
270332,Random,Random mechanical.AVI,0.714,9
208024,Mental,Scaring.AVI,1.088,1
208024,Mental,SEDUCING-B.AVI,2.038,9
208024,Random,STAR-A.AVI,0.72,0
208024,Mental,SURPRISING-B.AVI,0.782,1
208024,Random,TENNIS-A.AVI,0.588,9
125525,Random,BILLIARD-A.AVI,0.726,0
125525,Random,DRIFTING-A.AVI,2.382,0
125525,Mental,Fishing.AVI,1.342,9
125525,Random,Random mechanical.AVI,1.176,0
765864,Mental,Scaring.AVI,1.037,1
765864,Mental,SEDUCING-B.AVI,1.142,1
765864,Random,STAR-A.AVI,0.738,0
765864,Mental,SURPRISING-B.AVI,0.829,1
765864,Random,TENNIS-A.AVI,0.63,9
191942,Mental,Scaring.AVI,1.033,1
191942,Mental,SEDUCING-B.AVI,1.046,1
191942,Random,STAR-A.AVI,0.892,0
191942,Mental,SURPRISING-B.AVI,0.859,1
191942,Random,TENNIS-A.AVI,0.897,0
250932,Mental,COAXING-B.AVI,1.05,1
250932,Random,BILLIARD-A.AVI,1.119,0
250932,Random,DRIFTING-A.AVI,1.353,0
250932,Mental,Fishing.AVI,0.796,1
250932,Random,Random mechanical.AVI,1.161,0
993675,Mental,Scaring.AVI,0.69,1
993675,Mental,SEDUCING-B.AVI,1.274,1
993675,Random,STAR-A.AVI,0.892,0
993675,Mental,SURPRISING-B.AVI,1.23,1
993675,Random,TENNIS-A.AVI,1.259,0
108323,Mental,COAXING-B.AVI,1.432,1
108323,Random,BILLIARD-A.AVI,1.946,0
108323,Random,DRIFTING-A.AVI,2.243,0
108323,Mental,Fishing.AVI,1.628,9
108323,Random,Random mechanical.AVI,1.651,0
119732,Mental,Scaring.AVI,1.626,1
119732,Mental,SEDUCING-B.AVI,0.743,1
119732,Random,STAR-A.AVI,0.453,0
119732,Mental,SURPRISING-B.AVI,0.755,1
119732,Random,TENNIS-A.AVI,1.36,0
186545,Random,BILLIARD-A.AVI,1.366,0
186545,Random,DRIFTING-A.AVI,0.77,0
186545,Mental,Fishing.AVI,2.674,9
186545,Random,Random mechanical.AVI,1.558,0
170934,Mental,Scaring.AVI,0.384,1
170934,Mental,SEDUCING-B.AVI,0.459,1
170934,Random,STAR-A.AVI,0.398,0
170934,Mental,SURPRISING-B.AVI,0.553,1
170934,Random,TENNIS-A.AVI,0.833,9
161731,Mental,Scaring.AVI,0.791,1
161731,Mental,SEDUCING-B.AVI,0.485,1
161731,Random,STAR-A.AVI,0.704,0
161731,Mental,SURPRISING-B.AVI,0.71,1
161731,Random,TENNIS-A.AVI,0.516,0
352132,Mental,COAXING-B.AVI,1.378,1
352132,Random,BILLIARD-A.AVI,1.19,0
352132,Random,DRIFTING-A.AVI,1.052,0
352132,Mental,Fishing.AVI,1.471,1
352132,Random,Random mechanical.AVI,0.852,0
127731,Mental,COAXING-B.AVI,0.885,1
127731,Random,BILLIARD-A.AVI,2.445,0
127731,Random,DRIFTING-A.AVI,0.963,9
127731,Mental,Fishing.AVI,0.92,1
127731,Random,Random mechanical.AVI,0.776,0
308331,Mental,Scaring.AVI,0.881,1
308331,Mental,SEDUCING-B.AVI,0.648,1
308331,Random,STAR-A.AVI,0.489,0
308331,Mental,SURPRISING-B.AVI,0.719,1
308331,Random,TENNIS-A.AVI,0.844,0
715950,Mental,Scaring.AVI,0.651,0
715950,Mental,SEDUCING-B.AVI,0.877,0
715950,Random,STAR-A.AVI,1.217,0
715950,Mental,SURPRISING-B.AVI,1.003,1
715950,Random,TENNIS-A.AVI,1.026,9
168947,Mental,Scaring.AVI,0.813,1
168947,Mental,SEDUCING-B.AVI,0.61,1
168947,Random,STAR-A.AVI,0.59,0
168947,Mental,SURPRISING-B.AVI,0.663,1
168947,Random,TENNIS-A.AVI,0.792,0
106016,Mental,Scaring.AVI,0.806,1
106016,Mental,SEDUCING-B.AVI,0.735,1
106016,Random,STAR-A.AVI,0.784,0
106016,Mental,SURPRISING-B.AVI,0.5,1
106016,Random,TENNIS-A.AVI,0.635,0
121618,Mental,Scaring.AVI,0.584,1
121618,Mental,SEDUCING-B.AVI,0.549,1
121618,Random,STAR-A.AVI,0.917,0
121618,Mental,SURPRISING-B.AVI,0.678,1
121618,Random,TENNIS-A.AVI,1.443,0
585862,Mental,Scaring.AVI,0.721,1
585862,Mental,SEDUCING-B.AVI,0.666,1
585862,Random,STAR-A.AVI,0.437,0
585862,Mental,SURPRISING-B.AVI,0.654,1
585862,Random,TENNIS-A.AVI,0.573,0
142828,Mental,COAXING-B.AVI,1.258,1
142828,Random,BILLIARD-A.AVI,2.899,0
142828,Random,DRIFTING-A.AVI,2.064,0
142828,Mental,Fishing.AVI,1.607,1
142828,Random,Random mechanical.AVI,1.453,0
304727,Mental,COAXING-B.AVI,0.806,1
304727,Random,BILLIARD-A.AVI,1.641,0
304727,Random,DRIFTING-A.AVI,0.733,0
304727,Mental,Fishing.AVI,1.547,0
304727,Random,Random mechanical.AVI,0.917,0
894673,Mental,Scaring.AVI,0.821,1
894673,Mental,SEDUCING-B.AVI,0.849,1
894673,Random,STAR-A.AVI,0.677,0
894673,Mental,SURPRISING-B.AVI,0.703,1
894673,Random,TENNIS-A.AVI,1.106,0
896778,Mental,COAXING-B.AVI,1.06,1
896778,Random,BILLIARD-A.AVI,2.037,0
896778,Random,DRIFTING-A.AVI,1.041,0
896778,Random,Random mechanical.AVI,0.967,0
132017,Mental,COAXING-B.AVI,1.643,1
132017,Random,BILLIARD-A.AVI,1.276,0
132017,Random,DRIFTING-A.AVI,2.462,0
132017,Mental,Fishing.AVI,2.611,1
132017,Random,Random mechanical.AVI,1.128,0
164636,Mental,Scaring.AVI,0.923,1
164636,Mental,SEDUCING-B.AVI,0.927,1
164636,Random,STAR-A.AVI,1.136,0
164636,Mental,SURPRISING-B.AVI,0.893,1
164636,Random,TENNIS-A.AVI,1.062,0
441939,Mental,COAXING-B.AVI,0.965,1
441939,Random,BILLIARD-A.AVI,1.611,0
441939,Random,DRIFTING-A.AVI,0.964,0
441939,Mental,Fishing.AVI,1.311,1
441939,Random,Random mechanical.AVI,0.923,0
275645,Mental,Scaring.AVI,0.627,1
275645,Mental,SEDUCING-B.AVI,0.503,1
275645,Random,STAR-A.AVI,0.38,0
275645,Mental,SURPRISING-B.AVI,0.938,1
275645,Random,TENNIS-A.AVI,0.448,0
990366,Mental,COAXING-B.AVI,0.659,1
990366,Random,BILLIARD-A.AVI,0.481,0
990366,Random,DRIFTING-A.AVI,0.476,0
990366,Mental,Fishing.AVI,0.581,1
990366,Random,Random mechanical.AVI,0.747,0
530635,Mental,Scaring.AVI,0.914,1
530635,Mental,SEDUCING-B.AVI,1.446,1
530635,Random,STAR-A.AVI,0.746,0
530635,Mental,SURPRISING-B.AVI,0.79,1
530635,Random,TENNIS-A.AVI,1.004,0
634748,Mental,COAXING-B.AVI,2.197,1
634748,Random,BILLIARD-A.AVI,1.579,0
634748,Random,DRIFTING-A.AVI,1.396,0
634748,Mental,Fishing.AVI,1.515,1
634748,Random,Random mechanical.AVI,1.003,9
377451,Mental,COAXING-B.AVI,0.941,1
377451,Random,BILLIARD-A.AVI,1.114,0
377451,Random,DRIFTING-A.AVI,0.818,0
377451,Mental,Fishing.AVI,0.887,1
377451,Random,Random mechanical.AVI,1.063,0
311320,Mental,COAXING-B.AVI,0.986,1
311320,Random,BILLIARD-A.AVI,2.884,9
311320,Random,DRIFTING-A.AVI,1.729,9
311320,Random,Random mechanical.AVI,1.204,0
103111,Mental,Scaring.AVI,0.704,1
103111,Mental,SEDUCING-B.AVI,1.244,1
103111,Random,STAR-A.AVI,1.033,0
103111,Mental,SURPRISING-B.AVI,0.747,1
103111,Random,TENNIS-A.AVI,1.195,1
145127,Mental,COAXING-B.AVI,1.39,1
145127,Random,BILLIARD-A.AVI,1.219,0
145127,Random,DRIFTING-A.AVI,1.129,0
145127,Mental,Fishing.AVI,0.975,1
145127,Random,Random mechanical.AVI,0.713,9
626648,Mental,Scaring.AVI,1.72,1
626648,Mental,SEDUCING-B.AVI,0.92,1
626648,Random,STAR-A.AVI,0.656,0
626648,Mental,SURPRISING-B.AVI,1.545,1
626648,Random,TENNIS-A.AVI,1.011,9
114823,Mental,Scaring.AVI,0.697,1
114823,Mental,SEDUCING-B.AVI,0.391,1
114823,Random,STAR-A.AVI,0.693,0
114823,Mental,SURPRISING-B.AVI,0.859,1
114823,Random,TENNIS-A.AVI,1.429,0
506234,Mental,Scaring.AVI,0.718,1
506234,Mental,SEDUCING-B.AVI,0.718,1
506234,Random,STAR-A.AVI,0.475,0
506234,Mental,SURPRISING-B.AVI,0.628,1
506234,Random,TENNIS-A.AVI,0.684,0
638049,Mental,Scaring.AVI,0.868,1
638049,Mental,SEDUCING-B.AVI,0.576,1
638049,Random,STAR-A.AVI,0.585,0
638049,Mental,SURPRISING-B.AVI,1.047,1
638049,Random,TENNIS-A.AVI,1.608,0
393247,Mental,Scaring.AVI,1.123,1
393247,Mental,SEDUCING-B.AVI,0.517,1
393247,Random,STAR-A.AVI,0.407,0
393247,Mental,SURPRISING-B.AVI,0.706,1
393247,Random,TENNIS-A.AVI,0.414,0
163331,Mental,COAXING-B.AVI,1.227,1
163331,Random,DRIFTING-A.AVI,0.589,0
163331,Mental,Fishing.AVI,0.915,1
163331,Random,Random mechanical.AVI,1.639,0
314225,Mental,Scaring.AVI,1.412,1
314225,Mental,SEDUCING-B.AVI,1.069,1
314225,Random,STAR-A.AVI,0.646,0
314225,Mental,SURPRISING-B.AVI,1.316,1
314225,Random,TENNIS-A.AVI,1.347,0
453542,Mental,COAXING-B.AVI,1.065,1
453542,Random,BILLIARD-A.AVI,1.883,0
453542,Random,DRIFTING-A.AVI,1.4,0
453542,Mental,Fishing.AVI,2.358,0
453542,Random,Random mechanical.AVI,0.85,9
208630,Mental,COAXING-B.AVI,1.338,1
208630,Random,BILLIARD-A.AVI,2.151,1
208630,Random,DRIFTING-A.AVI,2.679,0
208630,Mental,Fishing.AVI,1.032,1
208630,Random,Random mechanical.AVI,0.707,1
150928,Mental,Scaring.AVI,0.877,1
150928,Mental,SEDUCING-B.AVI,0.839,1
150928,Random,STAR-A.AVI,0.848,0
150928,Mental,SURPRISING-B.AVI,0.478,1
150928,Random,TENNIS-A.AVI,0.606,0
214726,Mental,Scaring.AVI,0.748,1
214726,Mental,SEDUCING-B.AVI,0.595,1
214726,Random,STAR-A.AVI,0.827,0
214726,Mental,SURPRISING-B.AVI,0.854,1
214726,Random,TENNIS-A.AVI,0.454,0
835657,Mental,COAXING-B.AVI,1.805,1
835657,Random,BILLIARD-A.AVI,1.373,0
835657,Random,DRIFTING-A.AVI,1.245,0
835657,Mental,Fishing.AVI,1.523,1
835657,Random,Random mechanical.AVI,1.514,0
947668,Mental,COAXING-B.AVI,1.273,1
947668,Random,BILLIARD-A.AVI,2.238,0
947668,Random,DRIFTING-A.AVI,0.823,0
947668,Mental,Fishing.AVI,2.766,1
947668,Random,Random mechanical.AVI,0.828,0
884064,Mental,Scaring.AVI,0.979,1
884064,Mental,SEDUCING-B.AVI,1.046,1
884064,Random,STAR-A.AVI,1.343,0
884064,Mental,SURPRISING-B.AVI,0.964,1
884064,Random,TENNIS-A.AVI,1.298,9
104416,Mental,COAXING-B.AVI,1.583,1
104416,Random,BILLIARD-A.AVI,2.599,9
104416,Random,DRIFTING-A.AVI,0.859,0
104416,Mental,Fishing.AVI,0.848,1
104416,Random,Random mechanical.AVI,1.39,0
749058,Mental,COAXING-B.AVI,1.639,1
749058,Random,BILLIARD-A.AVI,1.496,0
749058,Random,DRIFTING-A.AVI,1.067,0
749058,Mental,Fishing.AVI,2.033,1
749058,Random,Random mechanical.AVI,1.29,0
987074,Mental,COAXING-B.AVI,1.791,1
987074,Random,BILLIARD-A.AVI,0.837,0
987074,Random,DRIFTING-A.AVI,0.586,0
987074,Mental,Fishing.AVI,1.191,1
987074,Random,Random mechanical.AVI,0.824,0
175439,Mental,Scaring.AVI,0.596,1
175439,Mental,SEDUCING-B.AVI,0.652,1
175439,Random,STAR-A.AVI,0.594,0
175439,Mental,SURPRISING-B.AVI,0.614,1
175439,Random,TENNIS-A.AVI,0.656,0
209228,Mental,COAXING-B.AVI,1.257,1
209228,Random,BILLIARD-A.AVI,1.755,0
209228,Random,DRIFTING-A.AVI,0.991,0
209228,Mental,Fishing.AVI,1.541,9
209228,Random,Random mechanical.AVI,1.633,9
192237,Mental,Scaring.AVI,1.124,1
192237,Mental,SEDUCING-B.AVI,0.625,1
192237,Random,STAR-A.AVI,0.542,0
192237,Mental,SURPRISING-B.AVI,0.709,1
192237,Random,TENNIS-A.AVI,0.99,0
181131,Mental,Scaring.AVI,0.703,1
181131,Random,STAR-A.AVI,0.6,0
181131,Mental,SURPRISING-B.AVI,0.82,1
181131,Random,TENNIS-A.AVI,0.904,0
580347,Mental,COAXING-B.AVI,1.004,1
